service_id,date,exception_type
19T0+37,20180329,2
19T0+37,20180330,2
19T0+37,20180402,2
19T0+37,20180403,2
19T0+37,20180404,2
19T0+37,20180405,2
19T0+37,20180406,2
19T0+37,20180501,2
19T0+37,20180510,2
19T0+37,20180521,2
19T0+37,20180522,2
19T0+37,20180523,2
19T0+37,20180524,2
19T0+37,20180525,2
19T0+37,20180528,2
19T0+37,20180529,2
19T0+37,20180530,2
19T0+37,20180531,2
19T0+37,20180601,2
19T0+37,20180730,2
19T0+37,20180731,2
19T0+37#1,20180101,2
19T0+37#1,20180102,2
19T0+37#1,20180103,2
19T0+37#1,20180104,2
19T0+37#1,20180105,2
19T0+37#1,20180108,2
19T0+37#1,20180109,2
19T0+37#1,20180110,2
19T0+37#1,20180111,2
19T0+37#1,20180112,2
19T0+37#1,20180115,2
19T0+37#1,20180116,2
19T0+37#1,20180117,2
19T0+37#1,20180118,2
19T0+37#1,20180119,2
19T0+37#1,20180122,2
19T0+37#1,20180123,2
19T0+37#1,20180124,2
19T0+37#1,20180125,2
19T0+37#1,20180126,2
19T0+37#1,20180129,2
19T0+37#1,20180130,2
19T0+37#1,20180131,2
19T0+37#1,20180201,2
19T0+37#1,20180202,2
19T0+37#1,20180205,2
19T0+37#1,20180206,2
19T0+37#1,20180207,2
19T0+37#1,20180208,2
19T0+37#1,20180209,2
19T0+37#1,20180212,2
19T0+37#1,20180213,2
19T0+37#1,20180214,2
19T0+37#1,20180215,2
19T0+37#1,20180216,2
19T0+37#1,20180219,2
19T0+37#1,20180220,2
19T0+37#1,20180221,2
19T0+37#1,20180222,2
19T0+37#1,20180223,2
19T0+37#1,20180226,2
19T0+37#1,20180227,2
19T0+37#1,20180228,2
19T0+37#1,20180301,2
19T0+37#1,20180302,2
19T0+37#1,20180305,2
19T0+37#1,20180306,2
19T0+37#1,20180307,2
19T0+37#1,20180308,2
19T0+37#1,20180309,2
19T0+37#1,20180312,2
19T0+37#1,20180313,2
19T0+37#1,20180314,2
19T0+37#1,20180315,2
19T0+37#1,20180316,2
19T0+37#1,20180319,2
19T0+37#1,20180320,2
19T0+37#1,20180321,2
19T0+37#1,20180322,2
19T0+37#1,20180323,2
19T0+37#1,20180326,2
19T0+37#1,20180327,2
19T0+37#1,20180328,2
19T0+37#1,20180329,2
19T0+37#1,20180330,2
19T0+37#1,20180402,2
19T0+37#1,20180403,2
19T0+37#1,20180404,2
19T0+37#1,20180405,2
19T0+37#1,20180406,2
19T0+37#1,20180409,2
19T0+37#1,20180410,2
19T0+37#1,20180411,2
19T0+37#1,20180412,2
19T0+37#1,20180413,2
19T0+37#1,20180416,2
19T0+37#1,20180417,2
19T0+37#1,20180418,2
19T0+37#1,20180419,2
19T0+37#1,20180420,2
19T0+37#1,20180423,2
19T0+37#1,20180424,2
19T0+37#1,20180425,2
19T0+37#1,20180426,2
19T0+37#1,20180427,2
19T0+37#1,20180430,2
19T0+37#1,20180501,2
19T0+37#1,20180502,2
19T0+37#1,20180503,2
19T0+37#1,20180504,2
19T0+37#1,20180507,2
19T0+37#1,20180510,2
19T0+37#1,20180521,2
19T0+37#1,20180522,2
19T0+37#1,20180523,2
19T0+37#1,20180524,2
19T0+37#1,20180525,2
19T0+37#1,20180528,2
19T0+37#1,20180529,2
19T0+37#1,20180530,2
19T0+37#1,20180531,2
19T0+37#1,20180601,2
19T0+37#1,20180730,2
19T0+37#1,20180731,2
19T0+37#2,20180103,2
19T0+37#2,20180104,2
19T0+37#2,20180105,2
19T0+37#2,20180212,2
19T0+37#2,20180213,2
19T0+37#2,20180214,2
19T0+37#2,20180215,2
19T0+37#2,20180216,2
19T0+37#2,20180326,2
19T0+37#2,20180327,2
19T0+37#2,20180328,2
19T0+37#2,20180329,2
19T0+37#2,20180330,2
19T0+37#2,20180402,2
19T0+37#2,20180403,2
19T0+37#2,20180404,2
19T0+37#2,20180405,2
19T0+37#2,20180406,2
19T0+37#2,20180501,2
19T0+37#3,20180212,2
19T0+37#3,20180213,2
19T0+37#3,20180214,2
19T0+37#3,20180215,2
19T0+37#3,20180216,2
19T0+37#3,20180326,2
19T0+37#3,20180327,2
19T0+37#3,20180328,2
19T0+37#3,20180329,2
19T0+37#3,20180330,2
19T0+37#3,20180402,2
19T0+37#3,20180403,2
19T0+37#3,20180404,2
19T0+37#3,20180405,2
19T0+37#3,20180406,2
19T0+37#3,20180501,2
19T0+37#3,20180510,2
19T0+37#3,20180521,2
19T0+37#3,20180522,2
19T0+37#3,20180523,2
19T0+37#3,20180524,2
19T0+37#3,20180525,2
19T0+37#3,20180528,2
19T0+37#3,20180529,2
19T0+37#3,20180530,2
19T0+37#3,20180531,2
19T0+37#3,20180601,2
19T0+37#3,20180730,2
19T0+37#3,20180731,2
19T0+37#4,20180101,2
19T0+37#4,20180102,2
19T0+37#4,20180103,2
19T0+37#4,20180104,2
19T0+37#4,20180105,2
19T0+37#5,20180212,2
19T0+37#5,20180213,2
19T0+37#5,20180214,2
19T0+37#5,20180215,2
19T0+37#5,20180216,2
19T0+37#5,20180326,2
19T0+37#5,20180327,2
19T0+37#5,20180328,2
19T0+37#5,20180329,2
19T0+37#5,20180330,2
19T0+37#5,20180402,2
19T0+37#5,20180403,2
19T0+37#5,20180404,2
19T0+37#5,20180405,2
19T0+37#5,20180406,2
19T0+37#5,20180501,2
19T0+37#5,20180510,2
19T0+37#5,20180521,2
19T0+37#5,20180522,2
19T0+37#5,20180523,2
19T0+37#5,20180524,2
19T0+37#5,20180525,2
19T0+37#5,20180528,2
19T0+37#5,20180529,2
19T0+37#5,20180530,2
19T0+37#5,20180531,2
19T0+37#5,20180601,2
19T0+37#5,20180730,2
19T0+37#5,20180731,2
19T0+37#6,20180101,2
19T0+37#6,20180102,2
19T0+37#6,20180103,2
19T0+37#6,20180104,2
19T0+37#6,20180105,2
19T0+37#7,20180212,2
19T0+37#7,20180213,2
19T0+37#7,20180214,2
19T0+37#7,20180215,2
19T0+37#7,20180216,2
19T0+37#7,20180326,2
19T0+37#7,20180327,2
19T0+37#7,20180328,2
19T0+37#7,20180329,2
19T0+37#7,20180330,2
19T0+37#7,20180402,2
19T0+37#7,20180403,2
19T0+37#7,20180404,2
19T0+37#7,20180405,2
19T0+37#7,20180406,2
19T0+37#7,20180501,2
19T0+37#7,20180510,2
19T0+37#7,20180521,2
19T0+37#7,20180522,2
19T0+37#7,20180523,2
19T0+37#7,20180524,2
19T0+37#7,20180525,2
19T0+37#7,20180528,2
19T0+37#7,20180529,2
19T0+37#7,20180530,2
19T0+37#7,20180531,2
19T0+37#7,20180601,2
19T0+37#7,20180730,2
19T0+37#7,20180731,2
19T0+37#8,20180101,2
19T0+37#8,20180102,2
19T0+37#8,20180103,2
19T0+37#8,20180104,2
19T0+37#8,20180105,2
19T0+37#8,20180212,2
19T0+37#8,20180213,2
19T0+37#8,20180214,2
19T0+37#8,20180215,2
19T0+37#8,20180216,2
19T0+37#8,20180326,2
19T0+37#8,20180327,2
19T0+37#8,20180328,2
19T0+37#8,20180329,2
19T0+37#8,20180330,2
19T0+37#8,20180402,2
19T0+37#8,20180403,2
19T0+37#8,20180404,2
19T0+37#8,20180405,2
19T0+37#8,20180406,2
19T0+37#8,20180501,2
19T0+37#8,20180510,2
19T0+37#8,20180521,2
19T0+37#8,20180522,2
19T0+37#8,20180523,2
19T0+37#8,20180524,2
19T0+37#8,20180525,2
19T0+37#8,20180528,2
19T0+37#8,20180529,2
19T0+37#8,20180530,2
19T0+37#8,20180531,2
19T0+37#8,20180601,2
19T0+37#8,20180730,2
19T0+37#8,20180731,2
19T0+37#9,20180101,2
19T0+37#9,20180102,2
19T0+37#9,20180103,2
19T0+37#9,20180104,2
19T0+37#9,20180105,2
19T0+37#9,20180212,2
19T0+37#9,20180213,2
19T0+37#9,20180214,2
19T0+37#9,20180215,2
19T0+37#9,20180216,2
19T0+37#9,20180326,2
19T0+37#9,20180327,2
19T0+37#9,20180328,2
19T0+37#9,20180329,2
19T0+37#9,20180330,2
19T0+37#9,20180402,2
19T0+37#9,20180403,2
19T0+37#9,20180404,2
19T0+37#9,20180405,2
19T0+37#9,20180406,2
19T0+37#9,20180501,2
19T0+37#9,20180510,2
19T0+37#9,20180521,2
19T0+37#9,20180522,2
19T0+37#9,20180523,2
19T0+37#9,20180524,2
19T0+37#9,20180525,2
19T0+37#9,20180528,2
19T0+37#9,20180529,2
19T0+37#9,20180530,2
19T0+37#9,20180531,2
19T0+37#9,20180601,2
19T0+37#9,20180730,2
19T0+37#9,20180731,2
19T0+38,20180101,2
19T0+38,20180108,2
19T0+38,20180109,2
19T0+38,20180110,2
19T0+38,20180111,2
19T0+38,20180112,2
19T0+38,20180115,2
19T0+38,20180116,2
19T0+38,20180117,2
19T0+38,20180118,2
19T0+38,20180119,2
19T0+38,20180122,2
19T0+38,20180123,2
19T0+38,20180124,2
19T0+38,20180125,2
19T0+38,20180126,2
19T0+38,20180129,2
19T0+38,20180130,2
19T0+38,20180131,2
19T0+38,20180201,2
19T0+38,20180202,2
19T0+38,20180205,2
19T0+38,20180206,2
19T0+38,20180207,2
19T0+38,20180208,2
19T0+38,20180209,2
19T0+38,20180219,2
19T0+38,20180220,2
19T0+38,20180221,2
19T0+38,20180222,2
19T0+38,20180223,2
19T0+38,20180226,2
19T0+38,20180227,2
19T0+38,20180228,2
19T0+38,20180301,2
19T0+38,20180302,2
19T0+38,20180305,2
19T0+38,20180306,2
19T0+38,20180307,2
19T0+38,20180308,2
19T0+38,20180309,2
19T0+38,20180312,2
19T0+38,20180313,2
19T0+38,20180314,2
19T0+38,20180315,2
19T0+38,20180316,2
19T0+38,20180319,2
19T0+38,20180320,2
19T0+38,20180321,2
19T0+38,20180322,2
19T0+38,20180323,2
19T0+38,20180330,2
19T0+38,20180402,2
19T0+38,20180409,2
19T0+38,20180410,2
19T0+38,20180411,2
19T0+38,20180412,2
19T0+38,20180413,2
19T0+38,20180416,2
19T0+38,20180417,2
19T0+38,20180418,2
19T0+38,20180419,2
19T0+38,20180420,2
19T0+38,20180423,2
19T0+38,20180424,2
19T0+38,20180425,2
19T0+38,20180426,2
19T0+38,20180427,2
19T0+38,20180430,2
19T0+38,20180501,2
19T0+38,20180502,2
19T0+38,20180503,2
19T0+38,20180504,2
19T0+38,20180507,2
19T0+38,20180508,2
19T0+38,20180509,2
19T0+38,20180510,2
19T0+38,20180511,2
19T0+38,20180514,2
19T0+38,20180515,2
19T0+38,20180516,2
19T0+38,20180517,2
19T0+38,20180518,2
19T0+38,20180521,2
19T0+38,20180531,2
19T0+38,20180604,2
19T0+38,20180605,2
19T0+38,20180606,2
19T0+38,20180607,2
19T0+38,20180608,2
19T0+38,20180611,2
19T0+38,20180612,2
19T0+38,20180613,2
19T0+38,20180614,2
19T0+38,20180615,2
19T0+38,20180618,2
19T0+38,20180619,2
19T0+38,20180620,2
19T0+38,20180621,2
19T0+38,20180622,2
19T0+38,20180625,2
19T0+38,20180626,2
19T0+38,20180627,2
19T0+38,20180628,2
19T0+38,20180629,2
19T0+38,20180702,2
19T0+38,20180703,2
19T0+38,20180704,2
19T0+38,20180705,2
19T0+38,20180706,2
19T0+38,20180709,2
19T0+38,20180710,2
19T0+38,20180711,2
19T0+38,20180712,2
19T0+38,20180713,2
19T0+38,20180716,2
19T0+38,20180717,2
19T0+38,20180718,2
19T0+38,20180719,2
19T0+38,20180720,2
19T0+38,20180723,2
19T0+38,20180724,2
19T0+38,20180725,2
19T0+38,20180726,2
19T0+38,20180727,2
19T0+38#1,20180101,2
19T0+38#1,20180103,2
19T0+38#1,20180104,2
19T0+38#1,20180105,2
19T0+38#1,20180108,2
19T0+38#1,20180109,2
19T0+38#1,20180110,2
19T0+38#1,20180111,2
19T0+38#1,20180112,2
19T0+38#1,20180115,2
19T0+38#1,20180116,2
19T0+38#1,20180117,2
19T0+38#1,20180118,2
19T0+38#1,20180119,2
19T0+38#1,20180122,2
19T0+38#1,20180123,2
19T0+38#1,20180124,2
19T0+38#1,20180125,2
19T0+38#1,20180126,2
19T0+38#1,20180129,2
19T0+38#1,20180130,2
19T0+38#1,20180131,2
19T0+38#1,20180201,2
19T0+38#1,20180202,2
19T0+38#1,20180205,2
19T0+38#1,20180206,2
19T0+38#1,20180207,2
19T0+38#1,20180208,2
19T0+38#1,20180209,2
19T0+38#1,20180212,2
19T0+38#1,20180213,2
19T0+38#1,20180214,2
19T0+38#1,20180215,2
19T0+38#1,20180216,2
19T0+38#1,20180219,2
19T0+38#1,20180220,2
19T0+38#1,20180221,2
19T0+38#1,20180222,2
19T0+38#1,20180223,2
19T0+38#1,20180226,2
19T0+38#1,20180227,2
19T0+38#1,20180228,2
19T0+38#1,20180301,2
19T0+38#1,20180302,2
19T0+38#1,20180305,2
19T0+38#1,20180306,2
19T0+38#1,20180307,2
19T0+38#1,20180308,2
19T0+38#1,20180309,2
19T0+38#1,20180312,2
19T0+38#1,20180313,2
19T0+38#1,20180314,2
19T0+38#1,20180315,2
19T0+38#1,20180316,2
19T0+38#1,20180319,2
19T0+38#1,20180320,2
19T0+38#1,20180321,2
19T0+38#1,20180322,2
19T0+38#1,20180323,2
19T0+38#1,20180326,2
19T0+38#1,20180327,2
19T0+38#1,20180328,2
19T0+38#1,20180329,2
19T0+38#1,20180330,2
19T0+38#1,20180402,2
19T0+38#1,20180403,2
19T0+38#1,20180404,2
19T0+38#1,20180405,2
19T0+38#1,20180406,2
19T0+38#1,20180409,2
19T0+38#1,20180410,2
19T0+38#1,20180411,2
19T0+38#1,20180412,2
19T0+38#1,20180413,2
19T0+38#1,20180416,2
19T0+38#1,20180417,2
19T0+38#1,20180418,2
19T0+38#1,20180419,2
19T0+38#1,20180420,2
19T0+38#1,20180423,2
19T0+38#1,20180424,2
19T0+38#1,20180425,2
19T0+38#1,20180426,2
19T0+38#1,20180427,2
19T0+38#1,20180430,2
19T0+38#1,20180501,2
19T0+38#1,20180502,2
19T0+38#1,20180503,2
19T0+38#1,20180504,2
19T0+38#1,20180507,2
19T0+38#1,20180508,2
19T0+38#1,20180509,2
19T0+38#1,20180510,2
19T0+38#1,20180511,2
19T0+38#1,20180514,2
19T0+38#1,20180515,2
19T0+38#1,20180516,2
19T0+38#1,20180517,2
19T0+38#1,20180518,2
19T0+38#1,20180521,2
19T0+38#1,20180531,2
19T0+38#1,20180604,2
19T0+38#1,20180605,2
19T0+38#1,20180606,2
19T0+38#1,20180607,2
19T0+38#1,20180608,2
19T0+38#1,20180611,2
19T0+38#1,20180612,2
19T0+38#1,20180613,2
19T0+38#1,20180614,2
19T0+38#1,20180615,2
19T0+38#1,20180618,2
19T0+38#1,20180619,2
19T0+38#1,20180620,2
19T0+38#1,20180621,2
19T0+38#1,20180622,2
19T0+38#1,20180625,2
19T0+38#1,20180626,2
19T0+38#1,20180627,2
19T0+38#1,20180628,2
19T0+38#1,20180629,2
19T0+38#1,20180702,2
19T0+38#1,20180703,2
19T0+38#1,20180704,2
19T0+38#1,20180705,2
19T0+38#1,20180706,2
19T0+38#1,20180709,2
19T0+38#1,20180710,2
19T0+38#1,20180711,2
19T0+38#1,20180712,2
19T0+38#1,20180713,2
19T0+38#1,20180716,2
19T0+38#1,20180717,2
19T0+38#1,20180718,2
19T0+38#1,20180719,2
19T0+38#1,20180720,2
19T0+38#1,20180723,2
19T0+38#1,20180724,2
19T0+38#1,20180725,2
19T0+38#1,20180726,2
19T0+38#1,20180727,2
19T0+38#10,20180101,2
19T0+38#10,20180102,2
19T0+38#10,20180103,2
19T0+38#10,20180104,2
19T0+38#10,20180105,2
19T0+38#10,20180108,2
19T0+38#10,20180109,2
19T0+38#10,20180110,2
19T0+38#10,20180111,2
19T0+38#10,20180112,2
19T0+38#10,20180115,2
19T0+38#10,20180116,2
19T0+38#10,20180117,2
19T0+38#10,20180118,2
19T0+38#10,20180119,2
19T0+38#10,20180122,2
19T0+38#10,20180123,2
19T0+38#10,20180124,2
19T0+38#10,20180125,2
19T0+38#10,20180126,2
19T0+38#10,20180129,2
19T0+38#10,20180130,2
19T0+38#10,20180131,2
19T0+38#10,20180201,2
19T0+38#10,20180202,2
19T0+38#10,20180205,2
19T0+38#10,20180206,2
19T0+38#10,20180207,2
19T0+38#10,20180208,2
19T0+38#10,20180209,2
19T0+38#10,20180219,2
19T0+38#10,20180220,2
19T0+38#10,20180221,2
19T0+38#10,20180222,2
19T0+38#10,20180223,2
19T0+38#10,20180226,2
19T0+38#10,20180227,2
19T0+38#10,20180228,2
19T0+38#10,20180301,2
19T0+38#10,20180302,2
19T0+38#10,20180305,2
19T0+38#10,20180306,2
19T0+38#10,20180307,2
19T0+38#10,20180308,2
19T0+38#10,20180309,2
19T0+38#10,20180312,2
19T0+38#10,20180313,2
19T0+38#10,20180314,2
19T0+38#10,20180315,2
19T0+38#10,20180316,2
19T0+38#10,20180319,2
19T0+38#10,20180320,2
19T0+38#10,20180321,2
19T0+38#10,20180322,2
19T0+38#10,20180323,2
19T0+38#10,20180330,2
19T0+38#10,20180402,2
19T0+38#10,20180409,2
19T0+38#10,20180410,2
19T0+38#10,20180411,2
19T0+38#10,20180412,2
19T0+38#10,20180413,2
19T0+38#10,20180416,2
19T0+38#10,20180417,2
19T0+38#10,20180418,2
19T0+38#10,20180419,2
19T0+38#10,20180420,2
19T0+38#10,20180423,2
19T0+38#10,20180424,2
19T0+38#10,20180425,2
19T0+38#10,20180426,2
19T0+38#10,20180427,2
19T0+38#10,20180430,2
19T0+38#10,20180501,2
19T0+38#10,20180502,2
19T0+38#10,20180503,2
19T0+38#10,20180504,2
19T0+38#10,20180507,2
19T0+38#10,20180508,2
19T0+38#10,20180509,2
19T0+38#10,20180510,2
19T0+38#10,20180511,2
19T0+38#10,20180514,2
19T0+38#10,20180515,2
19T0+38#10,20180516,2
19T0+38#10,20180517,2
19T0+38#10,20180518,2
19T0+38#10,20180521,2
19T0+38#10,20180531,2
19T0+38#10,20180604,2
19T0+38#10,20180605,2
19T0+38#10,20180606,2
19T0+38#10,20180607,2
19T0+38#10,20180608,2
19T0+38#10,20180611,2
19T0+38#10,20180612,2
19T0+38#10,20180613,2
19T0+38#10,20180614,2
19T0+38#10,20180615,2
19T0+38#10,20180618,2
19T0+38#10,20180619,2
19T0+38#10,20180620,2
19T0+38#10,20180621,2
19T0+38#10,20180622,2
19T0+38#10,20180625,2
19T0+38#10,20180626,2
19T0+38#10,20180627,2
19T0+38#10,20180628,2
19T0+38#10,20180629,2
19T0+38#10,20180702,2
19T0+38#10,20180703,2
19T0+38#10,20180704,2
19T0+38#10,20180705,2
19T0+38#10,20180706,2
19T0+38#10,20180709,2
19T0+38#10,20180710,2
19T0+38#10,20180711,2
19T0+38#10,20180712,2
19T0+38#10,20180713,2
19T0+38#10,20180716,2
19T0+38#10,20180717,2
19T0+38#10,20180718,2
19T0+38#10,20180719,2
19T0+38#10,20180720,2
19T0+38#10,20180723,2
19T0+38#10,20180724,2
19T0+38#10,20180725,2
19T0+38#10,20180726,2
19T0+38#10,20180727,2
19T0+38#2,20180108,2
19T0+38#2,20180109,2
19T0+38#2,20180110,2
19T0+38#2,20180111,2
19T0+38#2,20180112,2
19T0+38#2,20180115,2
19T0+38#2,20180116,2
19T0+38#2,20180117,2
19T0+38#2,20180118,2
19T0+38#2,20180119,2
19T0+38#2,20180122,2
19T0+38#2,20180123,2
19T0+38#2,20180124,2
19T0+38#2,20180125,2
19T0+38#2,20180126,2
19T0+38#2,20180129,2
19T0+38#2,20180130,2
19T0+38#2,20180131,2
19T0+38#2,20180201,2
19T0+38#2,20180202,2
19T0+38#2,20180205,2
19T0+38#2,20180206,2
19T0+38#2,20180207,2
19T0+38#2,20180208,2
19T0+38#2,20180209,2
19T0+38#2,20180219,2
19T0+38#2,20180220,2
19T0+38#2,20180221,2
19T0+38#2,20180222,2
19T0+38#2,20180223,2
19T0+38#2,20180226,2
19T0+38#2,20180227,2
19T0+38#2,20180228,2
19T0+38#2,20180301,2
19T0+38#2,20180302,2
19T0+38#2,20180305,2
19T0+38#2,20180306,2
19T0+38#2,20180307,2
19T0+38#2,20180308,2
19T0+38#2,20180309,2
19T0+38#2,20180312,2
19T0+38#2,20180313,2
19T0+38#2,20180314,2
19T0+38#2,20180315,2
19T0+38#2,20180316,2
19T0+38#2,20180319,2
19T0+38#2,20180320,2
19T0+38#2,20180321,2
19T0+38#2,20180322,2
19T0+38#2,20180323,2
19T0+38#2,20180330,2
19T0+38#2,20180402,2
19T0+38#2,20180409,2
19T0+38#2,20180410,2
19T0+38#2,20180411,2
19T0+38#2,20180412,2
19T0+38#2,20180413,2
19T0+38#2,20180416,2
19T0+38#2,20180417,2
19T0+38#2,20180418,2
19T0+38#2,20180419,2
19T0+38#2,20180420,2
19T0+38#2,20180423,2
19T0+38#2,20180424,2
19T0+38#2,20180425,2
19T0+38#2,20180426,2
19T0+38#2,20180427,2
19T0+38#2,20180430,2
19T0+38#2,20180501,2
19T0+38#2,20180502,2
19T0+38#2,20180503,2
19T0+38#2,20180504,2
19T0+38#2,20180507,2
19T0+38#4,20180108,2
19T0+38#4,20180109,2
19T0+38#4,20180110,2
19T0+38#4,20180111,2
19T0+38#4,20180112,2
19T0+38#4,20180115,2
19T0+38#4,20180116,2
19T0+38#4,20180117,2
19T0+38#4,20180118,2
19T0+38#4,20180119,2
19T0+38#4,20180122,2
19T0+38#4,20180123,2
19T0+38#4,20180124,2
19T0+38#4,20180125,2
19T0+38#4,20180126,2
19T0+38#4,20180129,2
19T0+38#4,20180130,2
19T0+38#4,20180131,2
19T0+38#4,20180201,2
19T0+38#4,20180202,2
19T0+38#4,20180205,2
19T0+38#4,20180206,2
19T0+38#4,20180207,2
19T0+38#4,20180208,2
19T0+38#4,20180209,2
19T0+38#4,20180219,2
19T0+38#4,20180220,2
19T0+38#4,20180221,2
19T0+38#4,20180222,2
19T0+38#4,20180223,2
19T0+38#4,20180226,2
19T0+38#4,20180227,2
19T0+38#4,20180228,2
19T0+38#4,20180301,2
19T0+38#4,20180302,2
19T0+38#4,20180305,2
19T0+38#4,20180306,2
19T0+38#4,20180307,2
19T0+38#4,20180308,2
19T0+38#4,20180309,2
19T0+38#4,20180312,2
19T0+38#4,20180313,2
19T0+38#4,20180314,2
19T0+38#4,20180315,2
19T0+38#4,20180316,2
19T0+38#4,20180319,2
19T0+38#4,20180320,2
19T0+38#4,20180321,2
19T0+38#4,20180322,2
19T0+38#4,20180323,2
19T0+38#4,20180330,2
19T0+38#4,20180402,2
19T0+38#4,20180409,2
19T0+38#4,20180410,2
19T0+38#4,20180411,2
19T0+38#4,20180412,2
19T0+38#4,20180413,2
19T0+38#4,20180416,2
19T0+38#4,20180417,2
19T0+38#4,20180418,2
19T0+38#4,20180419,2
19T0+38#4,20180420,2
19T0+38#4,20180423,2
19T0+38#4,20180424,2
19T0+38#4,20180425,2
19T0+38#4,20180426,2
19T0+38#4,20180427,2
19T0+38#4,20180430,2
19T0+38#4,20180501,2
19T0+38#4,20180502,2
19T0+38#4,20180503,2
19T0+38#4,20180504,2
19T0+38#4,20180507,2
19T0+38#4,20180508,2
19T0+38#4,20180509,2
19T0+38#4,20180510,2
19T0+38#4,20180511,2
19T0+38#4,20180514,2
19T0+38#4,20180515,2
19T0+38#4,20180516,2
19T0+38#4,20180517,2
19T0+38#4,20180518,2
19T0+38#4,20180521,2
19T0+38#4,20180531,2
19T0+38#4,20180604,2
19T0+38#4,20180605,2
19T0+38#4,20180606,2
19T0+38#4,20180607,2
19T0+38#4,20180608,2
19T0+38#4,20180611,2
19T0+38#4,20180612,2
19T0+38#4,20180613,2
19T0+38#4,20180614,2
19T0+38#4,20180615,2
19T0+38#4,20180618,2
19T0+38#4,20180619,2
19T0+38#4,20180620,2
19T0+38#4,20180621,2
19T0+38#4,20180622,2
19T0+38#4,20180625,2
19T0+38#4,20180626,2
19T0+38#4,20180627,2
19T0+38#4,20180628,2
19T0+38#4,20180629,2
19T0+38#4,20180702,2
19T0+38#4,20180703,2
19T0+38#4,20180704,2
19T0+38#4,20180705,2
19T0+38#4,20180706,2
19T0+38#4,20180709,2
19T0+38#4,20180710,2
19T0+38#4,20180711,2
19T0+38#4,20180712,2
19T0+38#4,20180713,2
19T0+38#4,20180716,2
19T0+38#4,20180717,2
19T0+38#4,20180718,2
19T0+38#4,20180719,2
19T0+38#4,20180720,2
19T0+38#4,20180723,2
19T0+38#4,20180724,2
19T0+38#4,20180725,2
19T0+38#4,20180726,2
19T0+38#4,20180727,2
19T0+38#5,20180109,2
19T0+38#5,20180110,2
19T0+38#5,20180111,2
19T0+38#5,20180112,2
19T0+38#5,20180116,2
19T0+38#5,20180117,2
19T0+38#5,20180118,2
19T0+38#5,20180119,2
19T0+38#6,20180122,2
19T0+38#6,20180123,2
19T0+38#6,20180124,2
19T0+38#6,20180125,2
19T0+38#6,20180126,2
19T0+38#6,20180129,2
19T0+38#6,20180130,2
19T0+38#6,20180131,2
19T0+38#6,20180201,2
19T0+38#6,20180202,2
19T0+38#6,20180205,2
19T0+38#6,20180206,2
19T0+38#6,20180207,2
19T0+38#6,20180208,2
19T0+38#6,20180209,2
19T0+38#6,20180219,2
19T0+38#6,20180220,2
19T0+38#6,20180221,2
19T0+38#6,20180222,2
19T0+38#6,20180223,2
19T0+38#6,20180226,2
19T0+38#6,20180227,2
19T0+38#6,20180228,2
19T0+38#6,20180301,2
19T0+38#6,20180302,2
19T0+38#6,20180305,2
19T0+38#6,20180306,2
19T0+38#6,20180307,2
19T0+38#6,20180308,2
19T0+38#6,20180309,2
19T0+38#6,20180312,2
19T0+38#6,20180313,2
19T0+38#6,20180314,2
19T0+38#6,20180315,2
19T0+38#6,20180316,2
19T0+38#6,20180319,2
19T0+38#6,20180320,2
19T0+38#6,20180321,2
19T0+38#6,20180322,2
19T0+38#6,20180323,2
19T0+38#6,20180330,2
19T0+38#6,20180402,2
19T0+38#6,20180409,2
19T0+38#6,20180410,2
19T0+38#6,20180411,2
19T0+38#6,20180412,2
19T0+38#6,20180413,2
19T0+38#6,20180416,2
19T0+38#6,20180417,2
19T0+38#6,20180418,2
19T0+38#6,20180419,2
19T0+38#6,20180420,2
19T0+38#6,20180423,2
19T0+38#6,20180424,2
19T0+38#6,20180425,2
19T0+38#6,20180426,2
19T0+38#6,20180427,2
19T0+38#6,20180430,2
19T0+38#6,20180501,2
19T0+38#6,20180502,2
19T0+38#6,20180503,2
19T0+38#6,20180504,2
19T0+38#6,20180507,2
19T0+38#6,20180508,2
19T0+38#6,20180509,2
19T0+38#6,20180510,2
19T0+38#6,20180511,2
19T0+38#6,20180514,2
19T0+38#6,20180515,2
19T0+38#6,20180516,2
19T0+38#6,20180517,2
19T0+38#6,20180518,2
19T0+38#6,20180521,2
19T0+38#6,20180531,2
19T0+38#6,20180604,2
19T0+38#6,20180605,2
19T0+38#6,20180606,2
19T0+38#6,20180607,2
19T0+38#6,20180608,2
19T0+38#6,20180611,2
19T0+38#6,20180612,2
19T0+38#6,20180613,2
19T0+38#6,20180614,2
19T0+38#6,20180615,2
19T0+38#6,20180618,2
19T0+38#6,20180619,2
19T0+38#6,20180620,2
19T0+38#6,20180621,2
19T0+38#6,20180622,2
19T0+38#6,20180625,2
19T0+38#6,20180626,2
19T0+38#6,20180627,2
19T0+38#6,20180628,2
19T0+38#6,20180629,2
19T0+38#6,20180702,2
19T0+38#6,20180703,2
19T0+38#6,20180704,2
19T0+38#6,20180705,2
19T0+38#6,20180706,2
19T0+38#6,20180709,2
19T0+38#6,20180710,2
19T0+38#6,20180711,2
19T0+38#6,20180712,2
19T0+38#6,20180713,2
19T0+38#6,20180716,2
19T0+38#6,20180717,2
19T0+38#6,20180718,2
19T0+38#6,20180719,2
19T0+38#6,20180720,2
19T0+38#6,20180723,2
19T0+38#6,20180724,2
