stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
gen:9175:4163:0:2,Pullenhofen,48.0293825809117,11.9142828837626,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4163&nameState_origin=empty&sessionID=0
gen:9175:4164:0:1,Alxing,48.0226841630003,11.9303276711372,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4164&nameState_origin=empty&sessionID=0
gen:9175:4164:0:2,Alxing,48.022648035351,11.9300730027179,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4164&nameState_origin=empty&sessionID=0
gen:9175:4166:0:1,Bruck (Lkr. EBE),48.0218310321729,11.9065869083272,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4166&nameState_origin=empty&sessionID=0
gen:9175:4166:0:2,Bruck (Lkr. EBE),48.0218221144189,11.906680765838,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4166&nameState_origin=empty&sessionID=0
gen:9175:4168:0:1,"Einharding, Abzw.",48.0115751710762,11.8925586866301,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4168&nameState_origin=empty&sessionID=0
gen:9175:4168:0:2,"Einharding, Abzw.",48.0118897957602,11.8923971963654,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4168&nameState_origin=empty&sessionID=0
gen:9175:4170:0:1,Westerndorf (Lkr. EBE),47.9976144801808,11.8897467907262,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4170&nameState_origin=empty&sessionID=0
gen:9175:4170:0:2,Westerndorf (Lkr. EBE),47.9964530864702,11.88847631314,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4170&nameState_origin=empty&sessionID=0
gen:9175:4171:0:1,"Zinneberg, Abzw.",47.9922228067339,11.8851224172318,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4171&nameState_origin=empty&sessionID=0
gen:9175:4171:0:2,"Zinneberg, Abzw.",47.9921235836618,11.8848278751574,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4171&nameState_origin=empty&sessionID=0
gen:9175:4172:0:1,"Glonn, Fuggerstraße",47.9891550721122,11.875563399226,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4172&nameState_origin=empty&sessionID=0
gen:9175:4172:0:2,"Glonn, Fuggerstraße",47.989119357535,11.8758046389298,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4172&nameState_origin=empty&sessionID=0
